claim_id,object_key,property_key,property_value,source_id,timestamp,parent_id,"r806: LTM (0.001,0.8,1,0.4; 0.5,0.5,0.1,0.9,0.1,0.9,500,100,9)",r806_bool
2690071,DSC_0043_0.jpg,IsHouse,0,109.189.128.151,"",,0.9318,t
2690072,DSC_0043_3.jpg,IsHouse,1,67.71.81.194,"",,0,f
2690073,DSC_0044_0.jpg,IsHouse,1,67.71.81.194,"",,0,f
2690074,DSC_0044_1.jpg,IsHouse,1,67.71.81.194,"",,0.0455,f
2690075,DSC_0044_3.jpg,IsHouse,1,67.71.81.194,"",,0.4773,f
2690076,DSC_0043_1.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690078,DSC_0043_1.jpg,IsHouse,0,99.177.188.134,"",,0.9318,t
2690079,DSC_0043_2.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690080,DSC_0044_2.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690081,DSC_0044_3.jpg,IsHouse,0,154.20.235.83,"",,0.5455,t
2690082,DSC_0045_0.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690083,DSC_0045_1.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690084,DSC_0045_2.jpg,IsHouse,1,154.20.235.83,"",,0.0227,f
2690085,DSC_0045_3.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690086,DSC_0044_2.jpg,IsHouse,1,90.96.91.49,"",,0,f
2690087,DSC_0043_3.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690088,DSC_0041_1.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2690089,DSC_0044_0.jpg,IsHouse,1,154.20.235.83,"",,0,f
2690090,DSC_0043_2.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690091,DSC_0044_1.jpg,IsHouse,1,154.20.235.83,"",,0.0455,f
2690092,DSC_0043_2.jpg,IsHouse,0,99.177.188.134,"",,1,t
2690093,DSC_0044_1.jpg,IsHouse,1,90.96.91.49,"",,0.0455,f
2690094,DSC_0043_1.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690095,DSC_0042_2.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690096,DSC_0044_0.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690097,DSC_0044_0.jpg,IsHouse,0,99.177.188.134,"",,0.9545,t
2690098,DSC_0043_3.jpg,IsHouse,1,90.96.91.49,"",,0,f
2690099,DSC_0045_0.jpg,IsHouse,1,24.207.106.147,"",,0,f
2690100,DSC_0044_3.jpg,IsHouse,1,24.207.106.147,"",,0.4773,f
2690101,DSC_0045_0.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690102,DSC_0046_1.jpg,IsHouse,1,24.207.106.147,"",,0.0455,f
2690103,DSC_0046_2.jpg,IsHouse,1,24.207.106.147,"",,0.1364,f
2690104,DSC_0046_0.jpg,IsHouse,0,76.120.37.137,"",,0.75,t
2690105,DSC_0046_2.jpg,IsHouse,1,76.120.37.137,"",,0.1364,f
2690106,DSC_0046_3.jpg,IsHouse,1,76.120.37.137,"",,0.0909,f
2690107,DSC_0046_0.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2690108,DSC_0046_1.jpg,IsHouse,1,76.120.37.137,"",,0.0455,f
2690109,DSC_0045_0.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690110,DSC_0045_1.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690111,DSC_0045_2.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2690112,DSC_0045_2.jpg,IsHouse,1,24.207.106.147,"",,0.0227,f
2690113,DSC_0045_3.jpg,IsHouse,1,24.207.106.147,"",,0,f
2690114,DSC_0045_1.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690115,DSC_0046_3.jpg,IsHouse,1,24.207.106.147,"",,0.0909,f
2690116,DSC_0046_0.jpg,IsHouse,1,76.120.37.137,"",,0.0227,f
2690117,DSC_0045_1.jpg,IsHouse,1,24.207.106.147,"",,0,f
2690118,DSC_0046_0.jpg,IsHouse,1,24.207.106.147,"",,0.0227,f
2690119,DSC_0045_3.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690120,DSC_0046_2.jpg,IsHouse,0,76.120.37.137,"",,0.5227,t
2690121,DSC_0046_3.jpg,IsHouse,0,76.120.37.137,"",,0.4091,f
2690122,DSC_0046_1.jpg,IsHouse,1,99.177.188.134,"",,0.0455,f
2690123,DSC_0047_0.jpg,IsHouse,1,89.100.169.35,"",,0,f
2690124,DSC_0047_0.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690125,DSC_0047_1.jpg,IsHouse,1,76.120.37.137,"",,0.0227,f
2690126,DSC_0047_2.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690127,DSC_0043_3.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690128,DSC_0047_0.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690129,DSC_0047_0.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690130,DSC_0047_0.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690131,DSC_0047_1.jpg,IsHouse,1,90.195.107.92,"",,0.0227,f
2690132,DSC_0049_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690133,DSC_0049_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690134,DSC_0047_1.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2690135,DSC_0047_2.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690136,DSC_0047_3.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690137,DSC_0047_2.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690138,DSC_0047_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690139,DSC_0048_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690140,DSC_0049_1.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690141,DSC_0047_1.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2690142,DSC_0047_2.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690143,DSC_0047_3.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690144,DSC_0048_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690145,DSC_0048_1.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690146,DSC_0048_2.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690147,DSC_0048_0.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690148,DSC_0048_0.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690149,DSC_0049_2.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690150,DSC_0050_1.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690151,DSC_0050_2.jpg,IsHouse,1,109.147.111.49,"",,0.75,t
2690152,DSC_0050_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690153,DSC_0048_1.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690154,DSC_0049_0.jpg,IsHouse,1,192.0.150.252,"",,0,f
2690155,DSC_0049_0.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690156,DSC_0049_3.jpg,IsHouse,1,192.0.150.252,"",,0,f
2690157,DSC_0049_1.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690158,DSC_0050_0.jpg,IsHouse,1,192.0.150.252,"",,0.0227,f
2690159,DSC_0050_0.jpg,IsHouse,1,109.147.111.49,"",,0.0227,f
2690160,DSC_0051_0.jpg,IsHouse,0,109.147.111.49,"",,0.7273,t
2690161,DSC_0047_3.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690162,DSC_0048_2.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690163,DSC_0049_0.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690164,DSC_0048_3.jpg,IsHouse,1,76.120.37.137,"",,0.0227,f
2690165,DSC_0048_2.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690166,DSC_0051_1.jpg,IsHouse,1,109.147.111.49,"",,0.2045,f
2690167,DSC_0051_2.jpg,IsHouse,1,109.147.111.49,"",,0.1591,f
2690168,DSC_0048_3.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2690169,DSC_0048_1.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690170,DSC_0048_2.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690171,DSC_0048_0.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690172,DSC_0049_1.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690173,DSC_0049_2.jpg,IsHouse,1,192.0.150.252,"",,0,f
2690174,DSC_0049_1.jpg,IsHouse,1,192.0.150.252,"",,0,f
2690175,DSC_0049_2.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690176,DSC_0050_0.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2690177,DSC_0050_1.jpg,IsHouse,0,99.177.188.134,"",,1,t
2690178,DSC_0050_1.jpg,IsHouse,1,87.48.168.154,"",,0.1818,f
2690179,DSC_0050_1.jpg,IsHouse,0,73.38.204.166,"",,1,t
2690180,DSC_0050_3.jpg,IsHouse,1,73.38.204.166,"",,0.0227,f
2690181,DSC_0049_3.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690182,DSC_0049_3.jpg,IsHouse,1,99.177.188.134,"",,0,f
2690183,DSC_0047_3.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690184,DSC_0049_0.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690185,DSC_0050_0.jpg,IsHouse,1,73.38.204.166,"",,0.0227,f
2690186,DSC_0049_1.jpg,IsHouse,1,76.120.37.137,"",,0,f
2690187,DSC_0050_1.jpg,IsHouse,1,99.177.188.134,"",,0.1818,f
2690188,DSC_0050_2.jpg,IsHouse,1,99.177.188.134,"",,0.75,t
2690189,DSC_0048_0.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690190,DSC_0051_0.jpg,IsHouse,1,73.38.204.166,"",,0.0682,f
2690191,DSC_0051_2.jpg,IsHouse,1,99.177.188.134,"",,0.1591,f
2690192,DSC_0052_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690193,DSC_0052_3.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2690194,DSC_0053_1.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2690195,DSC_0053_3.jpg,IsHouse,1,109.147.111.49,"",,0,f
2690196,DSC_0054_2.jpg,IsHouse,0,109.147.111.49,"",,0.9318,t
2690197,DSC_0055_2.jpg,IsHouse,1,109.147.111.49,"",,0.1136,f
2690198,DSC_0056_0.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2690199,DSC_0057_0.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2690200,DSC_0050_3.jpg,IsHouse,0,73.38.204.166,"",,1,t
2690201,DSC_0050_1.jpg,IsHouse,1,90.195.107.92,"",,0.1818,f
2690202,DSC_0050_3.jpg,IsHouse,1,90.195.107.92,"",,0.0227,f
2690203,DSC_0051_1.jpg,IsHouse,1,99.177.188.134,"",,0.2045,f
2690204,DSC_0051_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690205,DSC_0052_2.jpg,IsHouse,1,109.147.111.49,"",,0.0682,f
2690206,DSC_0053_0.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2690207,DSC_0050_3.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2690208,DSC_0051_0.jpg,IsHouse,0,73.38.204.166,"",,0.7273,t
2690209,DSC_0051_0.jpg,IsHouse,1,99.177.188.134,"",,0.0682,f
2690210,DSC_0051_3.jpg,IsHouse,1,99.177.188.134,"",,0.0909,f
2690211,DSC_0052_1.jpg,IsHouse,1,109.147.111.49,"",,0.1818,f
2690212,DSC_0054_1.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2690213,DSC_0055_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690214,DSC_0055_3.jpg,IsHouse,0,109.147.111.49,"",,0.7273,t
2690215,DSC_0056_1.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2690216,DSC_0056_3.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690217,DSC_0058_0.jpg,IsHouse,0,109.147.111.49,"",,0.0682,f
2690218,DSC_0058_2.jpg,IsHouse,0,109.147.111.49,"",,0.1136,f
2690219,DSC_0059_0.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2690220,DSC_0059_3.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2690221,DSC_0050_2.jpg,IsHouse,0,146.244.96.22,"",,0.7955,t
2690222,DSC_0051_2.jpg,IsHouse,1,146.244.96.22,"",,0.1591,f
2690223,DSC_0053_2.jpg,IsHouse,0,109.147.111.49,"",,0.9318,t
2690224,DSC_0054_0.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2690225,DSC_0054_3.jpg,IsHouse,1,109.147.111.49,"",,0.0909,f
2690226,DSC_0055_1.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690227,DSC_0056_2.jpg,IsHouse,0,109.147.111.49,"",,1,t
2690228,DSC_0057_1.jpg,IsHouse,0,109.147.111.49,"",,0.6136,t
2690229,DSC_0057_3.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2690230,DSC_0058_1.jpg,IsHouse,0,109.147.111.49,"",,0.1136,f
2690231,DSC_0059_2.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2690232,DSC_0057_2.jpg,IsHouse,0,109.147.111.49,"",,0,f
2690233,DSC_0058_3.jpg,IsHouse,0,109.147.111.49,"",,0.2727,f
2690234,DSC_0059_1.jpg,IsHouse,1,109.147.111.49,"",,0.1591,f
2690235,DSC_0060_0.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2690236,DSC_0051_1.jpg,IsHouse,1,146.244.96.22,"",,0.2045,f
2690237,DSC_0051_1.jpg,IsHouse,1,24.207.106.147,"",,0.2045,f
2690238,DSC_0051_2.jpg,IsHouse,1,24.207.106.147,"",,0.1591,f
2690239,DSC_0052_2.jpg,IsHouse,1,24.207.106.147,"",,0.0682,f
2690240,DSC_0050_2.jpg,IsHouse,1,24.207.106.147,"",,0.75,t
2690241,DSC_0052_2.jpg,IsHouse,1,121.72.250.62,"",,0.0682,f
2690242,DSC_0053_0.jpg,IsHouse,1,121.72.250.62,"",,0.0455,f
2690243,DSC_0053_1.jpg,IsHouse,1,121.72.250.62,"",,0.1364,f
2690244,DSC_0053_2.jpg,IsHouse,1,121.72.250.62,"",,0.0227,f
2690245,DSC_0054_1.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690246,DSC_0054_3.jpg,IsHouse,1,121.72.250.62,"",,0.0909,f
2690247,DSC_0055_0.jpg,IsHouse,1,121.72.250.62,"",,0.0455,f
2690248,DSC_0051_3.jpg,IsHouse,1,24.207.106.147,"",,0.0909,f
2690249,DSC_0052_0.jpg,IsHouse,1,24.207.106.147,"",,0.0455,f
2690250,DSC_0052_1.jpg,IsHouse,1,24.207.106.147,"",,0.1818,f
2690251,DSC_0052_1.jpg,IsHouse,1,70.36.63.18,"",,0.1818,f
2690252,DSC_0055_1.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690253,DSC_0052_3.jpg,IsHouse,1,24.207.106.147,"",,0.0455,f
2690254,DSC_0052_0.jpg,IsHouse,1,70.36.63.18,"",,0.0455,f
2690255,DSC_0052_3.jpg,IsHouse,1,121.72.250.62,"",,0.0455,f
2690256,DSC_0053_3.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690257,DSC_0054_0.jpg,IsHouse,1,121.72.250.62,"",,0.0227,f
2690258,DSC_0054_2.jpg,IsHouse,1,121.72.250.62,"",,0.0227,f
2690259,DSC_0055_2.jpg,IsHouse,1,121.72.250.62,"",,0.1136,f
2690260,DSC_0056_0.jpg,IsHouse,1,121.72.250.62,"",,0.0682,f
2690261,DSC_0056_2.jpg,IsHouse,1,121.72.250.62,"",,0.0227,f
2690262,DSC_0057_3.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690263,DSC_0058_1.jpg,IsHouse,0,121.72.250.62,"",,0.1136,f
2690264,59KKA2859_2_Oblique__07042015 (87)_1.jpg,IsHouse,0,122.148.142.95,"",,0.0909,f
2690265,DSC_0055_3.jpg,IsHouse,1,121.72.250.62,"",,0.0227,f
2690266,DSC_0056_3.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690267,DSC_0056_1.jpg,IsHouse,1,121.72.250.62,"",,0,f
2690268,DSC_0057_0.jpg,IsHouse,1,121.72.250.62,"",,0.0455,f
2690269,DSC_0057_2.jpg,IsHouse,0,121.72.250.62,"",,0,f
2690270,DSC_0053_1.jpg,IsHouse,0,122.148.142.95,"",,0.8409,t
2690272,DSC_0053_0.jpg,IsHouse,1,98.235.90.233,"",,0.0455,f
2690273,DSC_0053_3.jpg,IsHouse,1,98.235.90.233,"",,0,f
2690274,DSC_0057_1.jpg,IsHouse,1,121.72.250.62,"",,0.0682,f
2690275,DSC_0058_0.jpg,IsHouse,0,121.72.250.62,"",,0.0682,f
2690276,DSC_0058_2.jpg,IsHouse,0,121.72.250.62,"",,0.1136,f
2690278,DSC_0053_2.jpg,IsHouse,1,122.148.142.95,"",,0.0227,f
2690279,DSC_0053_0.jpg,IsHouse,1,181.130.79.153,"",,0.0455,f
2690280,DSC_0054_1.jpg,IsHouse,1,181.130.79.153,"",,0,f
2690281,DSC_0054_2.jpg,IsHouse,1,76.91.184.73,"",,0.0227,f
2690282,DSC_0055_1.jpg,IsHouse,0,76.91.184.73,"",,1,t
2690283,DSC_0055_2.jpg,IsHouse,1,76.91.184.73,"",,0.1136,f
2690284,DSC_0055_3.jpg,IsHouse,0,76.91.184.73,"",,0.7273,t
2690285,DSC_0053_2.jpg,IsHouse,0,122.148.142.95,"",,0.9318,t
2690286,DSC_0054_3.jpg,IsHouse,0,98.235.90.233,"",,0.9545,t
2690287,DSC_0054_2.jpg,IsHouse,1,181.130.79.153,"",,0.0227,f
2690288,DSC_0054_2.jpg,IsHouse,0,181.130.79.153,"",,0.9318,t
2690289,DSC_0054_3.jpg,IsHouse,1,76.91.184.73,"",,0.0909,f
2690290,DSC_0055_1.jpg,IsHouse,1,76.91.184.73,"",,0,f
2690291,DSC_0053_3.jpg,IsHouse,1,181.130.79.153,"",,0,f
2690292,DSC_0054_1.jpg,IsHouse,0,181.130.79.153,"",,0.8409,t
2690293,DSC_0054_0.jpg,IsHouse,1,98.235.90.233,"",,0.0227,f
2690294,DSC_0054_1.jpg,IsHouse,1,98.235.90.233,"",,0,f
2690295,DSC_0054_3.jpg,IsHouse,1,98.235.90.233,"",,0.0909,f
2690296,DSC_0055_2.jpg,IsHouse,0,76.91.184.73,"",,0.5455,t
2690297,DSC_0055_0.jpg,IsHouse,1,125.239.121.142,"",,0.0455,f
2690298,DSC_0055_1.jpg,IsHouse,1,125.239.121.142,"",,0,f
2690299,DSC_0056_0.jpg,IsHouse,1,98.235.90.233,"",,0.0682,f
2690300,DSC_0055_3.jpg,IsHouse,1,76.91.184.73,"",,0.0227,f
2690301,DSC_0056_3.jpg,IsHouse,1,98.235.90.233,"",,0,f
2690302,DSC_0056_3.jpg,IsHouse,1,125.239.121.142,"",,0,f
2690303,DSC_0057_0.jpg,IsHouse,1,98.235.90.233,"",,0.0455,f
2690304,DSC_0056_1.jpg,IsHouse,1,125.239.121.142,"",,0,f
2690305,DSC_0056_1.jpg,IsHouse,1,98.235.90.233,"",,0,f
2690306,DSC_0056_1.jpg,IsHouse,0,125.239.121.142,"",,0.8409,t
2690307,DSC_0056_3.jpg,IsHouse,0,98.235.90.233,"",,1,t
2690308,DSC_0056_2.jpg,IsHouse,1,125.239.121.142,"",,0.0227,f
2690309,DSC_0057_1.jpg,IsHouse,0,125.239.121.142,"",,0.6136,t
2690310,DSC_0057_3.jpg,IsHouse,0,98.235.90.233,"",,0.8409,t
2690311,DSC_0057_2.jpg,IsHouse,0,125.239.121.142,"",,0,f
2690312,DSC_0058_0.jpg,IsHouse,1,220.109.138.63,"",,0.9318,t
2690313,DSC_0058_2.jpg,IsHouse,1,220.109.138.63,"",,0.8864,t
2690314,DSC_0058_3.jpg,IsHouse,0,202.161.33.26,"",,0.2727,f
2690315,DSC_0059_0.jpg,IsHouse,1,62.20.18.18,"",,0.0682,f
2690316,DSC_0057_1.jpg,IsHouse,1,125.239.121.142,"",,0.0682,f
2690317,DSC_0057_0.jpg,IsHouse,0,98.235.90.233,"",,0.8409,t
2690318,DSC_0057_3.jpg,IsHouse,1,98.235.90.233,"",,0,f
2690319,DSC_0057_2.jpg,IsHouse,1,125.239.121.142,"",,0.3636,f
2690320,DSC_0058_1.jpg,IsHouse,1,220.109.138.63,"",,0.8636,t
2690321,DSC_0058_3.jpg,IsHouse,0,115.85.68.166,"",,0.2727,f
2690322,DSC_0059_0.jpg,IsHouse,1,115.85.68.166,"",,0.0682,f
2690323,DSC_0059_1.jpg,IsHouse,1,115.85.68.166,"",,0.1591,f
2690324,DSC_0059_2.jpg,IsHouse,1,115.85.68.166,"",,0.0227,f
2690325,DSC_0059_3.jpg,IsHouse,0,62.20.18.18,"",,0.9545,t
2690326,DSC_0060_1.jpg,IsHouse,0,62.20.18.18,"",,0.4773,f
2690327,DSC_0060_2.jpg,IsHouse,0,62.20.18.18,"",,0.9091,t
2690328,DSC_0060_1.jpg,IsHouse,0,89.100.169.35,"",,0.4773,f
2690329,DSC_0060_2.jpg,IsHouse,1,89.100.169.35,"",,0.1136,f
2690330,DSC_0061_0.jpg,IsHouse,1,87.48.168.154,"",,0.0455,f
2690331,DSC_0060_2.jpg,IsHouse,1,84.74.120.55,"",,0.1136,f
2690332,DSC_0059_3.jpg,IsHouse,1,115.85.68.166,"",,0.0682,f
2690333,DSC_0059_2.jpg,IsHouse,0,62.20.18.18,"",,0.9545,t
2690334,DSC_0060_0.jpg,IsHouse,0,62.20.18.18,"",,0.9773,t
2690335,DSC_0060_3.jpg,IsHouse,1,62.20.18.18,"",,0,f
2690336,DSC_0059_1.jpg,IsHouse,1,62.20.18.18,"",,0.1591,f
2690337,DSC_0059_0.jpg,IsHouse,1,89.100.169.35,"",,0.0682,f
2690338,DSC_0059_1.jpg,IsHouse,1,89.100.169.35,"",,0.1591,f
2690339,DSC_0060_2.jpg,IsHouse,0,89.100.169.35,"",,0.9091,t
2690340,DSC_0060_0.jpg,IsHouse,1,84.74.120.55,"",,0.1136,f
2690341,DSC_0061_0.jpg,IsHouse,1,109.57.236.231,"",,0.0455,f
2690342,DSC_0061_1.jpg,IsHouse,1,109.57.236.231,"",,0,f
2690343,DSC_0060_1.jpg,IsHouse,1,89.100.169.35,"",,0.1818,f
2690344,DSC_0060_3.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690345,DSC_0061_1.jpg,IsHouse,1,87.48.168.154,"",,0,f
2690346,DSC_0060_3.jpg,IsHouse,1,109.57.236.231,"",,0,f
2690347,DSC_0061_2.jpg,IsHouse,1,109.57.236.231,"",,0.0227,f
2690348,DSC_0060_3.jpg,IsHouse,1,89.100.169.35,"",,0,f
2690349,DSC_0061_2.jpg,IsHouse,1,89.100.169.35,"",,0.0227,f
2690350,DSC_0062_0.jpg,IsHouse,1,109.57.236.231,"",,0.0909,f
2690351,DSC_0062_2.jpg,IsHouse,1,109.57.236.231,"",,0,f
2690352,DSC_0062_0.jpg,IsHouse,1,89.100.169.35,"",,0.0909,f
2690353,DSC_0063_0.jpg,IsHouse,1,109.57.236.231,"",,0,f
2690354,DSC_0061_0.jpg,IsHouse,0,93.163.26.250,"",,1,t
2690355,DSC_0062_1.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690356,DSC_0062_2.jpg,IsHouse,1,80.109.41.62,"",,0,f
2690357,DSC_0061_3.jpg,IsHouse,1,109.57.236.231,"",,0.0455,f
2690358,DSC_0060_3.jpg,IsHouse,0,89.100.169.35,"",,0.9545,t
2690359,DSC_0061_1.jpg,IsHouse,0,89.100.169.35,"",,0.9773,t
2690360,DSC_0061_2.jpg,IsHouse,0,89.100.169.35,"",,0.9318,t
2690361,DSC_0061_3.jpg,IsHouse,1,89.100.169.35,"",,0.0455,f
2690362,DSC_0062_3.jpg,IsHouse,1,109.57.236.231,"",,0.0227,f
2690363,DSC_0061_1.jpg,IsHouse,1,89.100.169.35,"",,0,f
2690364,DSC_0061_3.jpg,IsHouse,0,89.100.169.35,"",,0.9545,t
2690365,DSC_0062_1.jpg,IsHouse,1,109.57.236.231,"",,0,f
2690366,DSC_0062_0.jpg,IsHouse,0,89.100.169.35,"",,0.9091,t
2690367,DSC_0062_1.jpg,IsHouse,0,93.163.26.250,"",,1,t
2690368,DSC_0062_3.jpg,IsHouse,1,80.109.41.62,"",,0.0227,f
2690369,DSC_0062_2.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690370,DSC_0063_0.jpg,IsHouse,1,80.109.41.62,"",,0,f
2690371,DSC_0063_1.jpg,IsHouse,1,80.109.41.62,"",,0.1136,f
2690372,DSC_0062_3.jpg,IsHouse,1,77.68.246.7,"",,0.0227,f
2690373,DSC_0063_2.jpg,IsHouse,1,80.109.41.62,"",,0.0909,f
2690374,DSC_0063_0.jpg,IsHouse,1,89.239.253.224,"",,0,f
2690375,DSC_0063_3.jpg,IsHouse,1,77.68.246.7,"",,0.0682,f
2690376,DSC_0062_3.jpg,IsHouse,1,90.195.107.92,"",,0.0227,f
2690377,DSC_0063_1.jpg,IsHouse,1,90.195.107.92,"",,0.1136,f
2690378,DSC_0063_2.jpg,IsHouse,1,89.239.253.224,"",,0.0909,f
2690379,DSC_0063_2.jpg,IsHouse,1,90.195.107.92,"",,0.0909,f
2690380,DSC_0064_0.jpg,IsHouse,1,77.68.246.7,"",,0,f
2690381,DSC_0064_1.jpg,IsHouse,1,77.68.246.7,"",,0.0227,f
2690382,DSC_0064_2.jpg,IsHouse,1,77.68.246.7,"",,0,f
2690383,DSC_0065_0.jpg,IsHouse,1,77.68.246.7,"",,0.0455,f
2690384,DSC_0063_3.jpg,IsHouse,1,80.109.41.62,"",,0.0682,f
2690385,DSC_0063_0.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690386,DSC_0064_0.jpg,IsHouse,1,80.109.41.62,"",,0,f
2690387,DSC_0063_1.jpg,IsHouse,1,89.239.253.224,"",,0.1136,f
2690388,DSC_0063_3.jpg,IsHouse,1,89.239.253.224,"",,0.0682,f
2690389,DSC_0063_0.jpg,IsHouse,1,77.68.246.7,"",,0,f
2690390,DSC_0063_1.jpg,IsHouse,1,77.68.246.7,"",,0.1136,f
2690391,DSC_0064_2.jpg,IsHouse,1,81.132.165.213,"",,0,f
2690392,DSC_0064_3.jpg,IsHouse,1,77.68.246.7,"",,0.0227,f
2690393,DSC_0064_0.jpg,IsHouse,1,81.132.165.213,"",,0,f
2690394,DSC_0063_3.jpg,IsHouse,1,90.195.107.92,"",,0.0682,f
2690395,DSC_0064_0.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690396,DSC_0065_0.jpg,IsHouse,1,81.132.165.213,"",,0.0455,f
2690397,DSC_0065_1.jpg,IsHouse,1,77.68.246.7,"",,0,f
2690398,DSC_0064_1.jpg,IsHouse,1,81.132.165.213,"",,0.0227,f
2690399,DSC_0064_2.jpg,IsHouse,1,90.195.107.92,"",,0,f
2690400,DSC_0064_3.jpg,IsHouse,1,81.132.165.213,"",,0.0227,f
2690401,DSC_0065_1.jpg,IsHouse,1,81.132.165.213,"",,0,f
2690402,DSC_0064_1.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2690403,DSC_0064_3.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2690404,DSC_0066_1.jpg,IsHouse,1,81.132.165.213,"",,0.0682,f
2690405,DSC_0064_3.jpg,IsHouse,1,90.195.107.92,"",,0.0227,f
